"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-12","7.2",",,W",,,"11.4",",,W,2400","0.0",",,W,2400","30.0",",,W,2400","8.5","H,,S","12.2",",,W","5.6",",,W","  170",",,W","  170",",,W","13.0",",,W","17.0",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-13","9.2",",,W",,,"2.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.2","H,,S","11.7",",,W","-6.6",",,W","  180",",,W","  180",",,W","14.8",",,W","17.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-14","7.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-6.6","H,,S","-3.8",",,W","-9.3",",,W","  330",",,W","   10",",,W","10.3",",,W","12.1",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-15","5.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-5.8","H,,S","-1.0",",,W","-8.2",",,W","   30",",,W","   40",",,W","8.9",",,W","10.7",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-16","2.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-1.8","H,,S","3.9",",,W","-6.0",",,W","   30",",,W","   90",",,W","4.5",",,W","5.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-17","5.1",",,W",,,"5.6",",,W,2400","5.0",",,W,2400","0.0",",,W,2400","1.4","H,,S","2.8",",,W","-4.9",",,W","  320",",,W","  320",",,W","8.9",",,W","10.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-18","6.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-3.3","H,,S","1.1",",,W","-7.1",",,W","  330",",,W","  330",",,W","9.4",",,W","12.1",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-19","4.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-1.2","H,,S","3.3",",,W","-5.5",",,W","  260",",,W","  260",",,W","7.2",",,W","8.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-20","6.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","4.2","H,,S","12.2",",,W","-1.6",",,W","  270",",,W","  270",",,W","11.2",",,W","13.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-21","3.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.1","H,,S","10.6",",,W","-1.0",",,W","  340",",,W","  330",",,W","6.3",",,W","7.6",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-22","2.4",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.7","H,,S","11.1",",,W","4.4",",,W","   80",",,W","   90",",,W","7.2",",,W","8.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-23","6.3",",,W",,,"5.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.7","H,,S","12.2",",,W","4.4",",,W","  210",",,W","  210",",,W","13.4",",,W","16.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-24","7.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.7","H,,S","6.7",",,W","-2.7",",,W","  310",",,W","  290",",,W","11.2",",,W","14.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-25","6.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-1.7","H,,S","1.7",",,W","-4.9",",,W","  320",",,W","  310",",,W","10.7",",,W","13.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-26","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-1.3","H,,S","2.2",",,W","-4.3",",,W","  200",",,W","  190",",,W","7.2",",,W","8.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-27","5.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.3","H,,S","9.4",",,W","-0.5",",,W","  190",",,W","  190",",,W","9.8",",,W","11.6",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-28","2.3",",,W",,,"6.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","8.0","H,,S","10.0",",,W","5.6",",,W","  190",",,W","  190",",,W","6.7",",,W","8.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-29","6.8",",,W",,,"0.0","T,,W,2400","3.0",",,W,2400","0.0",",,W,2400","5.8","H,,S","6.7",",,W","0.0",",,W","   40",",,W","   50",",,W","9.8",",,W","12.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-30","6.8",",,W",,,"2.5",",,W,2400","36.0",",,W,2400","30.0",",,W,2400","0.7","H,,S","2.2",",,W","-4.3",",,W","  320",",,W","  330",",,W","13.0",",,W","16.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-01-31","6.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400","-3.9","H,,S","0.0",",,W","-7.7",",,W","  210",",,W","  210",",,W","10.7",",,W","13.0",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-01","3.7",",,W",,,"1.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","1.7","H,,S","5.0",",,W","-0.5",",,W","  210",",,W","  210",",,W","7.2",",,W","8.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-02","9.0",",,W",,,"5.3",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","0.3","H,,S","4.4",",,W","-8.2",",,W","  310",",,W","  320",",,W","15.7",",,W","19.7",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-03","7.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-5.7","H,,S","-1.0",",,W","-8.8",",,W","  310",",,W","  310",",,W","13.0",",,W","17.0",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-04","4.6",",,W",,,"24.4",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","1.7","H,,S","8.3",",,W","-1.0",",,W","  320",",,W","  330",",,W","9.8",",,W","10.7",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-05","6.9",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.1","H,,S","6.1",",,W","-4.9",",,W","  310",",,W","  310",",,W","14.3",",,W","17.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-06","2.6",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-1.2","H,,S","2.2",",,W","-3.8",",,W","  270",",,W","  220",",,W","5.8",",,W","6.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-07","5.6",",,W",,,"21.3",",,W,2400","8.0",",,W,2400","0.0",",,W,2400","0.3","H,,S","7.8",",,W","-2.7",",,W","  310",",,W","  310",",,W","15.7",",,W","20.6",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-08","6.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","0.6","H,,S","1.1",",,W","-3.2",",,W","  330",",,W","  330",",,W","12.5",",,W","15.7",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-09","4.5",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","-1.5","H,,S","3.3",",,W","-4.3",",,W","  180",",,W","  180",",,W","9.8",",,W","11.6",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-10","2.0",",,W",,,"6.9",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.1","H,,S","9.4",",,W","1.7",",,W","  270",",,W","  270",",,W","5.4",",,W","7.6",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-11","4.0",",,W",,,"28.7",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","8.2","H,,S","10.6",",,W","6.7",",,W","  190",",,W","  190",",,W","11.2",",,W","13.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-12","6.6",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.9","H,,S","14.4",",,W","0.6",",,W","  320",",,W","  330",",,W","11.6",",,W","14.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-13","4.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","0.1","H,,S","2.2",",,W","-3.8",",,W","  350",",,W","  360",",,W","10.3",",,W","12.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-14","4.0",",,W",,,"1.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.0","H,,S","8.3",",,W","0.6",",,W","  190",",,W","  190",",,W","7.2",",,W","8.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-15","2.6",",,W",,,"3.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.0","H,,S","11.1",",,W","5.0",",,W","  200",",,W","  230",",,W","5.8",",,W","6.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-16","6.0",",,W",,,"2.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","10.6","H,,S","15.0",",,W","2.2",",,W","  330",",,W","  330",",,W","16.1",",,W","19.2",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-17","4.3",",,W",,,"12.2",",,W,2400","56.0",",,W,2400","0.0",",,W,2400","1.9","H,,S","3.3",",,W","-2.1",",,W","  310",",,W","  300",",,W","9.4",",,W","10.7",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-18","4.8",",,W",,,"0.5",",,W,2400","3.0",",,W,2400","50.0",",,W,2400","2.6","H,,S","7.2",",,W","0.0",",,W","  330",",,W","  310",",,W","14.3",",,W","17.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-19","3.8",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.9","H,,S","8.3",",,W","-1.0",",,W","  170",",,W","  160",",,W","7.2",",,W","8.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-20","3.1",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","9.7","H,,S","17.8",",,W","6.1",",,W","  250",",,W","  230",",,W","7.2",",,W","9.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-21","4.0",",,W",,,"0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","10.5","H,,S","18.3",",,W","6.7",",,W","  330",",,W","  340",",,W","8.9",",,W","10.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-22","6.2",",,W",,,"2.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","9.6","H,,S","14.4",",,W","2.8",",,W","   50",",,W","   40",",,W","10.3",",,W","13.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-23","4.0",",,W",,,"3.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.1","H,,S","4.4",",,W","2.2",",,W","  100",",,W","  100",",,W","7.2",",,W","9.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-24","4.2",",,W",,,"2.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.4","H,,S","12.2",",,W","4.4",",,W","   40",",,W","   40",",,W","7.6",",,W","9.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-25","5.2",",,W",,,"33.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.4","H,,S","7.2",",,W","5.0",",,W","   80",",,W","   90",",,W","11.6",",,W","16.1",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-26","3.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.1","H,,S","11.1",",,W","3.9",",,W","  330",",,W","  330",",,W","9.4",",,W","13.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-27","5.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.0","H,,S","12.2",",,W","2.2",",,W","  190",",,W","  180",",,W","9.4",",,W","11.6",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-02-28","3.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.2","H,,S","11.7",",,W","2.2",",,W","  200",",,W","  190",",,W","6.7",",,W","8.1",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-01","3.9",",,W",,,"14.5",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","9.4","H,,S","14.4",",,W","5.0",",,W","   80",",,W","   60",",,W","10.3",",,W","13.0",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-02","13.4",",,W",,,"54.9",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","4.9","H,,S","7.2",",,W","1.1",",,W","  330",",,W","  340",",,W","22.8",",,W","29.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-03","12.7",",,W",,,"0.0",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","4.7","H,,S","8.9",",,W","2.2",",,W","  350",",,W","  340",",,W","17.4",",,W","22.8",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-04","9.7",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.1","H,,S","7.2",",,W","1.1",",,W","  360",",,W","   20",",,W","13.4",",,W","17.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-05","8.7",",,W",,,"0.0","T,,W,2400","3.0",",,W,2400","0.0",",,W,2400","2.6","H,,S","5.6",",,W","0.0",",,W","  350",",,W","  340",",,W","13.0",",,W","15.2",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-06","4.6",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.9","H,,S","6.1",",,W","-1.0",",,W","  110",",,W","  110",",,W","8.1",",,W","10.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-07","8.3",",,W",,,"25.9",",,W,2400","71.0",",,W,2400","0.0","T,,W,2400","2.0","H,,S","2.8",",,W","0.0",",,W","  360",",,W","  360",",,W","16.1",",,W","21.0",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-08","6.8",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","30.0",",,W,2400","2.4","H,,S","5.0",",,W","0.6",",,W","  270",",,W","  270",",,W","9.8",",,W","11.6",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-09","8.4",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","0.0","T,,W,2400","2.1","H,,S","6.7",",,W","-1.0",",,W","  270",",,W","  290",",,W","13.4",",,W","16.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-10","7.3",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.3","H,,S","5.6",",,W","0.0",",,W","  270",",,W","  270",",,W","10.7",",,W","13.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-11","5.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.3","H,,S","7.8",",,W","0.0",",,W","  300",",,W","  320",",,W","10.3",",,W","12.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-12","6.0",",,W",,,"0.8",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","3.1","H,,S","7.2",",,W","-1.0",",,W","   60",",,W","   60",",,W","10.7",",,W","13.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-13","9.0",",,W",,,"5.3",",,W,2400","30.0",",,W,2400","30.0",",,W,2400","2.1","H,,S","5.6",",,W","0.6",",,W","  310",",,W","  310",",,W","13.9",",,W","17.0",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-14","10.1",",,W",,,"0.0","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","1.9","H,,S","5.6",",,W","-0.5",",,W","  270",",,W","  270",",,W","14.3",",,W","17.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-15","8.8",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.2","H,,S","8.9",",,W","0.0",",,W","  260",",,W","  290",",,W","12.5",",,W","15.7",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-16","9.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.7","H,,S","5.0",",,W","-0.5",",,W","  310",",,W","  320",",,W","14.8",",,W","17.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-17","7.4",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.1","H,,S","10.0",",,W","-2.7",",,W","  270",",,W","  270",",,W","12.5",",,W","15.2",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-18","5.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.3","H,,S","6.7",",,W","-2.1",",,W","  330",",,W","  330",",,W","12.5",",,W","14.8",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-19","3.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.3","H,,S","8.3",",,W","-1.6",",,W","  320",",,W","   10",",,W","7.2",",,W","9.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-20","5.3",",,W",,,"0.8",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","1.3","H,,S","2.8",",,W","-1.0",",,W","   50",",,W","   50",",,W","9.8",",,W","12.1",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-21","8.5",",,W",,,"22.4",",,W,2400","213.0",",,W,2400","0.0","T,,W,2400","1.4","H,,S","3.3",",,W","-0.5",",,W","   40",",,W","   40",",,W","14.3",",,W","17.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-22","7.9",",,W",,,"0.8",",,W,2400","8.0",",,W,2400","230.0",",,W,2400","2.8","H,,S","8.9",",,W","-0.5",",,W","  340",",,W","  330",",,W","11.2",",,W","14.8",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-23","5.4",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","130.0",",,W,2400","4.9","H,,S","9.4",",,W","0.6",",,W","  340",",,W","  340",",,W","10.3",",,W","14.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-24","5.8",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","50.0",",,W,2400","5.8","H,,S","10.6",",,W","1.7",",,W","  330",",,W","  330",",,W","8.9",",,W","11.2",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-25","5.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0","T,,W,2400","4.5","H,,S","7.2",",,W","0.0",",,W","   50",",,W","   60",",,W","10.3",",,W","13.0",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-26","4.0",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.1","H,,S","8.3",",,W","-1.6",",,W","   50",",,W","   60",",,W","9.4",",,W","11.6",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-27","2.8",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.3","H,,S","5.6",",,W","-1.0",",,W","   70",",,W","   70",",,W","5.8",",,W","7.6",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-28","3.3",",,W",,,"0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","4.8","H,,S","9.4",",,W","2.8",",,W","  210",",,W","  210",",,W","7.2",",,W","8.1",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-29","2.5",",,W",,,"0.8",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.7","H,,S","9.4",",,W","6.7",",,W","  100",",,W","  100",",,W","6.7",",,W","8.1",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-30","6.2",",,W",,,"2.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","9.7","H,,S","16.7",",,W","6.1",",,W","  320",",,W","  330",",,W","10.7",",,W","13.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-03-31","7.1",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.3","H,,S","11.1",",,W","2.8",",,W","  190",",,W","  190",",,W","11.2",",,W","14.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-04-01","5.7",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","8.9","H,,S","17.2",",,W","5.0",",,W","  190",",,W","  190",",,W","10.7",",,W","12.5",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-04-02","4.2",",,W",,,"8.4",",,W,2400","94.0",",,W,2400","50.0",",,W,2400","3.9","H,,S","5.6",",,W","0.0",",,W","   20",",,W","  360",",,W","8.1",",,W","9.8",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-04-03","3.6",",,W",,,"3.6",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.8","H,,S","5.6",",,W","1.1",",,W","  110",",,W","  130",",,W","7.6",",,W","8.9",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-04-04","7.8",",,W",,,"4.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","7.7","H,,S","13.9",",,W","4.4",",,W","  270",",,W","  270",",,W","17.0",",,W","23.3",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-04-05","8.2",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","4.9","H,,S","7.8",",,W","0.6",",,W","  270",",,W","  300",",,W","13.0",",,W","17.0",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-04-06","5.4",",,W",,,"2.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.2","H,,S","11.7",",,W","0.0",",,W","  190",",,W","  190",",,W","13.4",",,W","15.7",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-04-07","5.8",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","6.6","H,,S","8.9",",,W","2.8",",,W","  320",",,W","  310",",,W","11.2",",,W","13.4",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-04-08","7.9",",,W",,,"0.0",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","3.6","H,,S","7.8",",,W","0.0",",,W","  300",",,W","  290",",,W","13.0",",,W","17.0",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-04-09","5.6",",,W",,,"0.0","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","2.7","H,,S","7.2",",,W","-1.0",",,W","  180",",,W","  190",",,W","9.8",",,W","11.6",",,W"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.76401","3.4","2018-04-10","4.7",",,W",,,"0.3",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","5.4","H,,S","10.6",",,W","2.8",",,W","  330",",,W","  300",",,W","8.9",",,W","12.5",",,W"
